applicant_id,age,gender,state,area_type,occupation,education_level,annual_income_inr,is_student,is_farmer,land_holding_acres,has_disability,is_senior_citizen,has_aadhaar,has_income_cert,has_bank_passbook,has_edu_cert,document_readiness_score,scheme_id,scheme_name,scheme_category,max_income_limit,scheme_benefit_value_inr,eligibility_match_score,grant_probability,processing_days,disbursed_grant_inr,application_outcome,is_approved
APP-101088,27,Male,Andhra Pradesh,Rural,Unemployed,12th Pass,182598,0,0,0.0,0,0,1,1,1,1,100.0,scheme-001,National Merit Scholarship,Education,300000,20000,100,0.99,16,19800,APPROVED,1
APP-101089,52,Male,Madhya Pradesh,Rural,Farmer,Graduate,154305,0,1,2.21,0,0,1,1,1,0,87.5,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,35,0.5338,38,0,REJECTED,0
APP-101090,57,Female,Andhra Pradesh,Rural,Self-employed,Below 10th,47822,0,0,0.0,0,0,1,1,1,0,87.5,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.9727,20,175080,APPROVED,1
APP-101091,31,Male,Maharashtra,Rural,Unemployed,Below 10th,268698,0,0,0.0,0,0,1,1,1,0,87.5,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.7677,23,50670,APPROVED,1
APP-101092,24,Female,Karnataka,Rural,Homemaker,10th Pass,198306,0,0,0.0,0,0,1,0,1,0,62.5,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,35,0.5208,23,0,REJECTED,0
APP-101093,22,Male,Karnataka,Rural,Student,Undergraduate,20000,1,0,0.0,0,0,1,1,0,1,75.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,100,0.9041,20,22603,APPROVED,1
APP-101094,24,Male,Rajasthan,Rural,Salaried,10th Pass,182869,0,0,0.0,0,0,1,0,1,1,75.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,65,0.6988,41,0,REJECTED,0
APP-101095,21,Male,Karnataka,Urban,Student,Undergraduate,112611,1,0,0.0,0,0,1,1,1,1,100.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,80,0.8404,20,0,REJECTED,0
APP-101096,52,Male,Telangana,Urban,Farmer,Graduate,139953,0,1,4.9,0,0,1,1,1,1,100.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,100,0.99,11,14850,APPROVED,1
APP-101097,49,Female,Andhra Pradesh,Rural,Self-employed,10th Pass,101499,0,0,0.0,1,0,1,0,1,1,75.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,70,0.7062,22,24715,APPROVED,1
APP-101098,50,Female,Andhra Pradesh,Rural,Self-employed,12th Pass,245345,0,0,0.0,0,0,1,1,1,1,100.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,65,0.7745,43,0,REJECTED,0
APP-101099,16,Male,Andhra Pradesh,Urban,Farmer,Graduate,236064,0,1,0.63,0,0,1,0,1,0,62.5,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,70,0.6449,20,9674,APPROVED,1
APP-101100,29,Female,Karnataka,Urban,Student,12th Pass,79717,1,0,0.0,0,0,1,1,0,1,75.0,scheme-001,National Merit Scholarship,Education,300000,20000,100,0.9546,19,19092,APPROVED,1
APP-101101,29,Male,Telangana,Rural,Daily wage worker,10th Pass,132514,0,0,0.0,0,0,1,0,1,1,75.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,70,0.712,19,17224,APPROVED,1
APP-101102,16,Female,Andhra Pradesh,Urban,Self-employed,12th Pass,433392,0,0,0.0,0,0,1,0,1,1,75.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,35,0.5156,54,0,REJECTED,0
APP-101103,37,Male,Andhra Pradesh,Rural,Farmer,Below 10th,186947,0,1,2.7,0,0,1,1,1,0,87.5,scheme-009,Rural Housing Assistance,Housing,180000,130000,65,0.7607,55,0,REJECTED,0
APP-101104,39,Male,Madhya Pradesh,Rural,Homemaker,Undergraduate,270820,0,0,0.0,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.9358,5,168446,APPROVED,1
APP-101105,35,Female,Andhra Pradesh,Rural,Unemployed,12th Pass,263556,0,0,0.0,0,0,1,1,1,1,100.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,80,0.9011,46,0,REJECTED,0
APP-101106,16,Female,Gujarat,Rural,Student,Graduate,309365,1,0,0.0,0,0,1,1,1,1,100.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,65,0.7929,47,0,REJECTED,0
APP-101107,42,Female,Telangana,Urban,Student,12th Pass,100294,1,0,0.0,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.99,11,178200,APPROVED,1
APP-101108,16,Female,Telangana,Rural,Student,Below 10th,64483,1,0,0.0,0,0,1,1,1,0,87.5,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.99,17,495000,APPROVED,1
APP-101109,36,Male,West Bengal,Urban,Daily wage worker,Undergraduate,132959,0,0,0.0,0,0,1,1,1,1,100.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,100,0.99,14,128700,APPROVED,1
APP-101110,56,Male,Andhra Pradesh,Rural,Farmer,Below 10th,98806,0,1,0.36,0,0,1,0,1,0,62.5,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,70,0.7181,19,25132,APPROVED,1
APP-101111,44,Male,Uttar Pradesh,Urban,Farmer,Graduate,170253,0,1,4.19,0,0,1,1,1,1,100.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,35,0.572,41,0,REJECTED,0
APP-101112,84,Male,West Bengal,Rural,Farmer,10th Pass,223475,0,1,1.89,0,1,1,1,1,1,100.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.9372,8,468612,APPROVED,1
APP-101113,37,Other,Andhra Pradesh,Rural,Daily wage worker,Undergraduate,100429,0,0,0.0,1,0,1,0,1,1,75.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,85,0.8475,13,84748,APPROVED,1
APP-101114,16,Female,Gujarat,Urban,Farmer,10th Pass,307143,0,1,1.59,1,0,1,0,1,1,75.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,65,0.7307,34,0,REJECTED,0
APP-101115,42,Female,Andhra Pradesh,Urban,Self-employed,10th Pass,312500,0,0,0.0,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,65,0.7526,47,0,REJECTED,0
APP-101116,36,Male,Tamil Nadu,Rural,Farmer,Below 10th,262320,0,1,1.42,0,0,1,0,0,0,37.5,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.6269,20,41374,APPROVED,1
APP-101117,34,Female,Andhra Pradesh,Urban,Farmer,10th Pass,214588,0,1,2.51,0,0,1,1,1,1,100.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,70,0.7913,18,19782,APPROVED,1
APP-101118,52,Female,Andhra Pradesh,Rural,Daily wage worker,12th Pass,103140,0,0,0.0,1,0,1,0,1,1,75.0,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.6977,9,46048,APPROVED,1
APP-101119,38,Female,Bihar,Urban,Farmer,Undergraduate,204467,0,1,0.05,0,0,1,1,1,1,100.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,100,0.9854,24,5913,APPROVED,1
APP-101120,48,Female,Telangana,Rural,Student,12th Pass,214084,1,0,0.0,0,0,1,1,1,1,100.0,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.7897,14,52123,APPROVED,1
APP-101121,31,Male,Tamil Nadu,Urban,Farmer,10th Pass,194764,0,1,1.0,0,0,1,1,1,1,100.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,85,0.9279,7,92790,APPROVED,1
APP-101122,34,Male,Maharashtra,Rural,Salaried,Undergraduate,486063,0,0,0.0,0,0,1,1,1,1,100.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,35,0.5907,45,0,REJECTED,0
APP-101123,44,Female,Kerala,Rural,Farmer,Undergraduate,283453,0,1,11.56,0,0,1,1,1,1,100.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,65,0.807,47,0,REJECTED,0
APP-101124,23,Male,Tamil Nadu,Rural,Student,10th Pass,27793,1,0,0.0,0,0,1,1,1,1,100.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,80,0.8323,48,0,REJECTED,0
APP-101125,45,Male,Maharashtra,Urban,Farmer,10th Pass,124066,0,1,2.33,0,0,1,1,1,0,87.5,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,100,0.9712,14,14569,APPROVED,1
APP-101126,34,Male,Telangana,Rural,Farmer,Undergraduate,164815,0,1,2.71,0,0,1,1,1,1,100.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.9832,5,491582,APPROVED,1
APP-101127,21,Male,Telangana,Rural,Student,Undergraduate,296061,1,0,0.0,0,0,1,1,1,1,100.0,scheme-007,Youth Internship Programme,Employment,400000,66000,100,0.99,5,65340,APPROVED,1
APP-101128,16,Female,Gujarat,Rural,Student,12th Pass,190740,1,0,0.0,0,0,1,1,1,1,100.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,100,0.9646,13,33760,APPROVED,1
APP-101129,16,Male,Maharashtra,Urban,Student,12th Pass,39327,1,0,0.0,0,0,1,1,1,1,100.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,50,0.6939,49,0,REJECTED,0
APP-101130,28,Male,Andhra Pradesh,Rural,Self-employed,12th Pass,64798,0,0,0.0,0,0,1,1,1,1,100.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,70,0.7496,13,18739,APPROVED,1
APP-101131,52,Female,Madhya Pradesh,Urban,Student,Postgraduate,20000,1,0,0.0,0,0,1,0,1,1,75.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,70,0.7506,13,18158,APPROVED,1
APP-101132,18,Male,Karnataka,Rural,Student,Undergraduate,270353,1,0,0.0,0,0,1,1,0,1,75.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,35,0.4523,34,0,REJECTED,0
APP-101133,43,Female,Andhra Pradesh,Rural,Farmer,12th Pass,85265,0,1,2.32,0,0,1,0,1,1,75.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,100,0.8734,18,5240,APPROVED,1
APP-101134,44,Male,Telangana,Urban,Farmer,Graduate,108357,0,1,3.07,0,0,1,1,1,1,100.0,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.727,5,47981,APPROVED,1
APP-101135,47,Female,Uttar Pradesh,Rural,Farmer,12th Pass,186474,0,1,0.6,0,0,1,1,1,1,100.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,100,0.9661,5,5797,APPROVED,1
APP-101136,29,Female,Telangana,Rural,Farmer,Postgraduate,190619,0,1,0.18,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.97,12,174596,APPROVED,1
APP-101137,18,Male,Gujarat,Urban,Student,Undergraduate,110587,1,0,0.0,0,0,1,1,1,1,100.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,70,0.7214,8,93781,APPROVED,1
APP-101138,36,Female,Telangana,Rural,Unemployed,10th Pass,288604,0,0,0.0,0,0,1,1,1,1,100.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,80,0.8305,43,0,REJECTED,0
APP-101139,30,Female,Uttar Pradesh,Rural,Daily wage worker,10th Pass,117393,0,0,0.0,0,0,1,1,1,1,100.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,100,0.99,10,128700,APPROVED,1
APP-101140,16,Male,Andhra Pradesh,Urban,Student,10th Pass,363399,1,0,0.0,0,0,1,1,1,1,100.0,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.7428,13,49025,APPROVED,1
APP-101141,30,Male,Telangana,Rural,Daily wage worker,Undergraduate,115463,0,0,0.0,0,0,1,1,1,1,100.0,scheme-001,National Merit Scholarship,Education,300000,20000,100,0.99,20,19800,APPROVED,1
APP-101142,41,Male,Uttar Pradesh,Rural,Farmer,Undergraduate,181492,0,1,1.07,0,0,1,1,1,1,100.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,35,0.5755,52,0,REJECTED,0
APP-101143,23,Male,West Bengal,Rural,Student,Undergraduate,75500,1,0,0.0,0,0,1,1,1,1,100.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,80,0.8429,38,0,REJECTED,0
APP-101144,58,Female,Tamil Nadu,Rural,Student,Below 10th,204141,1,0,0.0,0,0,1,1,1,0,87.5,scheme-006,Skill Development Stipend,Employment,350000,18000,70,0.7435,13,13382,APPROVED,1
APP-101145,35,Male,Telangana,Urban,Daily wage worker,Undergraduate,143423,0,0,0.0,0,0,1,1,1,1,100.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.9688,5,484399,APPROVED,1
APP-101146,52,Female,Telangana,Rural,Homemaker,12th Pass,256618,0,0,0.0,0,0,1,1,1,1,100.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,35,0.6234,48,0,REJECTED,0
APP-101147,16,Male,Andhra Pradesh,Rural,Student,Below 10th,20000,1,0,0.0,0,0,1,1,1,0,87.5,scheme-006,Skill Development Stipend,Employment,350000,18000,70,0.6932,9,12478,APPROVED,1
APP-101148,30,Female,Maharashtra,Urban,Farmer,Graduate,206611,0,1,1.89,0,0,1,1,1,1,100.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,35,0.56,55,0,REJECTED,0
APP-101149,38,Male,Maharashtra,Rural,Daily wage worker,Postgraduate,82822,0,0,0.0,0,0,1,0,1,1,75.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,85,0.8682,14,86821,APPROVED,1
APP-101150,16,Female,Madhya Pradesh,Urban,Student,10th Pass,94497,1,0,0.0,0,0,1,1,1,1,100.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,100,0.99,10,34650,APPROVED,1
APP-101151,16,Male,Rajasthan,Urban,Student,12th Pass,20000,1,0,0.0,0,0,1,1,1,1,100.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,50,0.6662,47,0,REJECTED,0
APP-101152,29,Male,Kerala,Rural,Student,10th Pass,282576,1,0,0.0,0,0,1,1,0,1,75.0,scheme-006,Skill Development Stipend,Employment,350000,18000,100,0.9153,12,16475,APPROVED,1
APP-101153,42,Male,Karnataka,Rural,Daily wage worker,Below 10th,126025,0,0,0.0,0,0,1,0,1,0,62.5,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.6422,19,42387,APPROVED,1
APP-101154,28,Male,Telangana,Urban,Student,Undergraduate,24204,1,0,0.0,0,0,1,1,1,1,100.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,100,0.99,16,128700,APPROVED,1
APP-101155,48,Female,Andhra Pradesh,Rural,Daily wage worker,10th Pass,89174,0,0,0.0,1,0,1,0,1,1,75.0,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.6496,8,42875,APPROVED,1
APP-101156,56,Male,Gujarat,Rural,Student,Undergraduate,94765,1,0,0.0,0,0,1,1,1,0,87.5,scheme-001,National Merit Scholarship,Education,300000,20000,70,0.7396,9,14792,APPROVED,1
APP-101157,35,Male,Andhra Pradesh,Urban,Student,Graduate,135328,1,0,0.0,0,0,1,1,1,1,100.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,80,0.8922,24,0,REJECTED,0
APP-101158,26,Male,Telangana,Rural,Salaried,10th Pass,208179,0,0,0.0,0,0,1,1,1,1,100.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,80,0.8993,58,0,REJECTED,0
APP-101159,18,Female,Rajasthan,Urban,Student,Below 10th,29237,1,0,0.0,0,0,1,0,1,0,62.5,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,70,0.66,17,118804,APPROVED,1
APP-101160,22,Female,Telangana,Urban,Student,12th Pass,140529,1,0,0.0,0,0,1,1,1,1,100.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,80,0.9125,41,0,REJECTED,0
APP-101161,34,Female,Uttar Pradesh,Urban,Farmer,Undergraduate,223766,0,1,1.64,0,0,1,1,1,1,100.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.9123,5,456160,APPROVED,1
APP-101162,44,Female,Gujarat,Rural,Self-employed,Undergraduate,221693,0,0,0.0,0,0,1,1,1,1,100.0,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.8433,21,55660,APPROVED,1
APP-101163,51,Female,Telangana,Urban,Student,10th Pass,244613,1,0,0.0,0,0,1,1,1,0,87.5,scheme-001,National Merit Scholarship,Education,300000,20000,70,0.7691,21,15382,APPROVED,1
APP-101164,29,Male,Telangana,Rural,Farmer,Undergraduate,129967,0,1,0.23,1,0,1,1,0,0,62.5,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,70,0.6056,22,15139,APPROVED,1
APP-101165,22,Male,Tamil Nadu,Urban,Student,Undergraduate,199934,1,0,0.0,0,0,1,1,1,0,87.5,scheme-007,Youth Internship Programme,Employment,400000,66000,100,0.9444,10,62334,APPROVED,1
APP-101166,39,Female,Tamil Nadu,Rural,Farmer,Undergraduate,200163,0,1,2.84,0,0,1,0,1,1,75.0,scheme-006,Skill Development Stipend,Employment,350000,18000,70,0.7551,14,13591,APPROVED,1
APP-101167,16,Female,Bihar,Rural,Student,Below 10th,29059,1,0,0.0,0,0,1,1,0,0,62.5,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,100,0.8288,9,20720,APPROVED,1
APP-101168,59,Female,Gujarat,Urban,Student,Undergraduate,51960,1,0,0.0,0,0,1,0,1,1,75.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,100,0.9448,13,22856,APPROVED,1
APP-101169,22,Female,Telangana,Urban,Student,10th Pass,20000,1,0,0.0,0,0,1,1,1,0,87.5,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,80,0.8001,27,0,REJECTED,0
APP-101170,40,Male,Telangana,Rural,Farmer,Undergraduate,30000,0,1,1.35,1,0,1,1,1,1,100.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,70,0.7971,15,27900,APPROVED,1
APP-101171,39,Male,Andhra Pradesh,Rural,Daily wage worker,12th Pass,116822,0,0,0.0,0,0,1,1,1,1,100.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,100,0.99,10,128700,APPROVED,1
APP-101172,54,Female,Andhra Pradesh,Rural,Student,12th Pass,20000,1,0,0.0,0,0,1,1,1,1,100.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,70,0.7851,18,27478,APPROVED,1
APP-101173,22,Male,Madhya Pradesh,Rural,Student,Postgraduate,450000,1,0,0.0,0,0,1,0,1,1,75.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,65,0.6906,30,0,REJECTED,0
APP-101174,19,Female,Kerala,Rural,Student,Undergraduate,182651,1,0,0.0,0,0,1,1,1,1,100.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,35,0.6162,26,0,REJECTED,0
APP-101175,42,Male,Andhra Pradesh,Rural,Farmer,Graduate,223088,0,1,0.09,0,0,1,1,1,1,100.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,65,0.7444,34,0,REJECTED,0
APP-101176,44,Male,Telangana,Rural,Student,10th Pass,353867,1,0,0.0,0,0,1,0,1,1,75.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,80,0.8738,38,0,REJECTED,0
APP-101177,33,Female,Andhra Pradesh,Urban,Farmer,12th Pass,101314,0,1,1.56,0,0,1,1,1,0,87.5,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,100,0.9077,7,5446,APPROVED,1
APP-101178,33,Male,Telangana,Rural,Unemployed,Postgraduate,379575,0,0,0.0,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,65,0.7055,36,0,REJECTED,0
APP-101179,60,Male,Andhra Pradesh,Rural,Daily wage worker,10th Pass,80765,0,0,0.0,0,1,1,1,1,1,100.0,scheme-001,National Merit Scholarship,Education,300000,20000,70,0.7904,11,15809,APPROVED,1
APP-101180,51,Female,Karnataka,Rural,Farmer,Undergraduate,94681,0,1,0.92,0,0,1,1,0,1,75.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.9394,5,169099,APPROVED,1
APP-101181,16,Female,Karnataka,Rural,Student,Undergraduate,41541,1,0,0.0,0,0,1,1,0,1,75.0,scheme-006,Skill Development Stipend,Employment,350000,18000,70,0.6914,5,12446,APPROVED,1
APP-101182,27,Male,Telangana,Rural,Farmer,12th Pass,187834,0,1,4.88,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.9663,16,173928,APPROVED,1
APP-101183,37,Female,Rajasthan,Urban,Student,Undergraduate,20000,1,0,0.0,0,0,1,0,1,1,75.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,100,0.8116,5,105513,APPROVED,1
APP-101184,40,Male,Tamil Nadu,Rural,Farmer,Below 10th,140219,0,1,0.63,0,0,1,0,1,0,62.5,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,70,0.6568,17,15890,APPROVED,1
APP-101185,16,Female,Tamil Nadu,Rural,Daily wage worker,Undergraduate,145651,0,0,0.0,0,0,1,1,0,1,75.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,70,0.7663,5,18539,APPROVED,1
APP-101186,63,Female,Rajasthan,Rural,Retired,Postgraduate,204944,0,0,0.0,1,1,1,1,1,1,100.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,70,0.7515,10,75151,APPROVED,1
APP-101187,41,Male,Telangana,Rural,Farmer,10th Pass,128576,0,1,0.69,0,0,1,0,1,1,75.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,70,0.7013,31,17531,APPROVED,1
APP-101188,43,Male,Uttar Pradesh,Rural,Homemaker,Undergraduate,389283,0,0,0.0,0,0,1,1,1,1,100.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,85,0.8901,8,89011,APPROVED,1
APP-101189,47,Male,West Bengal,Rural,Farmer,12th Pass,202884,0,1,6.3,0,0,1,1,1,1,100.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,65,0.7997,35,0,REJECTED,0
APP-101190,35,Female,Bihar,Rural,Farmer,Below 10th,225024,0,1,2.78,0,0,1,0,1,0,62.5,scheme-009,Rural Housing Assistance,Housing,180000,130000,65,0.6502,51,0,REJECTED,0
APP-101191,28,Female,Uttar Pradesh,Rural,Farmer,12th Pass,242388,0,1,3.55,0,0,1,0,1,1,75.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,70,0.6944,12,17361,APPROVED,1
APP-101192,38,Male,Telangana,Rural,Daily wage worker,Postgraduate,43914,0,0,0.0,1,0,1,1,1,1,100.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,70,0.7649,18,18505,APPROVED,1
APP-101193,40,Female,Bihar,Rural,Daily wage worker,Graduate,49766,0,0,0.0,0,0,1,1,1,1,100.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,70,0.803,8,28105,APPROVED,1
APP-101194,39,Male,Andhra Pradesh,Rural,Student,Undergraduate,20000,1,0,0.0,0,0,1,1,0,1,75.0,scheme-006,Skill Development Stipend,Employment,350000,18000,70,0.7174,8,12913,APPROVED,1
APP-101195,16,Male,Madhya Pradesh,Urban,Student,Below 10th,20000,1,0,0.0,0,0,1,1,1,0,87.5,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.721,23,47588,APPROVED,1
APP-101196,22,Female,Bihar,Rural,Student,Below 10th,313349,1,0,0.0,0,0,1,1,1,0,87.5,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,80,0.7748,49,0,REJECTED,0
APP-101197,39,Male,Telangana,Urban,Farmer,Graduate,185054,0,1,0.01,0,0,1,1,0,1,75.0,scheme-001,National Merit Scholarship,Education,300000,20000,70,0.7164,12,14327,APPROVED,1
APP-101198,46,Female,Telangana,Rural,Student,10th Pass,188554,1,0,0.0,0,0,1,1,1,1,100.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,35,0.5347,36,0,REJECTED,0
APP-101199,31,Male,Telangana,Rural,Farmer,Graduate,74292,0,1,1.99,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.9643,17,173572,APPROVED,1
APP-101200,42,Female,Tamil Nadu,Urban,Student,Graduate,412339,1,0,0.0,0,0,1,1,1,1,100.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,65,0.7539,53,0,REJECTED,0
APP-101201,37,Male,Madhya Pradesh,Rural,Farmer,Undergraduate,63612,0,1,0.25,0,0,1,0,1,1,75.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,70,0.678,5,16950,APPROVED,1
APP-101202,16,Female,Andhra Pradesh,Urban,Student,12th Pass,38596,1,0,0.0,0,0,1,1,1,1,100.0,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.8203,6,54138,APPROVED,1
APP-101203,35,Male,Karnataka,Rural,Farmer,Undergraduate,186521,0,1,0.95,1,0,1,1,1,0,87.5,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,100,0.9496,9,14244,APPROVED,1
APP-101204,37,Male,Bihar,Rural,Homemaker,12th Pass,202262,0,0,0.0,0,0,1,0,1,1,75.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,35,0.5328,52,0,REJECTED,0
APP-101205,28,Female,Telangana,Rural,Farmer,Undergraduate,260354,0,1,4.83,0,0,1,1,1,1,100.0,scheme-006,Skill Development Stipend,Employment,350000,18000,100,0.9256,11,16661,APPROVED,1
APP-101206,40,Male,Uttar Pradesh,Rural,Student,10th Pass,83754,1,0,0.0,0,0,1,1,1,1,100.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,100,0.99,7,128700,APPROVED,1
APP-101207,50,Female,Telangana,Urban,Daily wage worker,10th Pass,114862,0,0,0.0,0,0,1,0,1,1,75.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,70,0.6578,22,16445,APPROVED,1
APP-101208,31,Female,Telangana,Rural,Retired,Undergraduate,363421,0,0,0.0,0,0,1,1,1,0,87.5,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,80,0.8063,37,0,REJECTED,0
APP-101209,52,Female,Uttar Pradesh,Rural,Salaried,12th Pass,120000,0,0,0.0,0,0,1,1,1,1,100.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,70,0.812,5,19644,APPROVED,1
